Date,Open,High,Low,Close,Volume
2023-09-13,755.9,781.89,742.35,762.91,6187788
2023-09-14,757.69,770.6,739.06,802.07,5021223
2023-09-15,796.33,801.1,783.45,784.23,3875963
2023-09-18,782.15,800.56,753.67,764.82,6247425
2023-09-19,766.74,781.84,766.65,791.17,4717607
2023-09-20,802.5,818.89,787.75,788.54,3380236
2023-09-21,782.73,785.8,774.19,774.96,4987830
2023-09-22,776.43,780.74,756.38,789.92,6965287
2023-09-25,787.87,802.64,762.11,829.6,3361787
2023-09-26,827.08,832.79,818.99,850.2,3741660
2023-09-27,850.89,885.27,826.35,833.88,5083795
2023-09-28,830.78,849.82,783.63,830.64,4841271
2023-09-29,826.12,854.64,811.46,852.04,5534379
2023-10-02,864.94,876.48,852.26,903.29,5637981
2023-10-03,886.54,896.11,879.69,916.69,3981154
2023-10-04,884.64,893.89,863.05,863.91,751511
2023-10-05,872.35,874.59,868.41,921.25,5955987
2023-10-06,939.12,965.28,938.47,939.41,4655926
2023-10-09,936.61,948.35,935.75,960.43,6055160
2023-10-10,985.27,991.48,966.72,995.46,3796579
2023-10-11,1013.16,1018.9,1001.7,1002.7,6077626
2023-10-12,1000.8,1013.65,967.47,968.44,5053349
2023-10-13,976.02,1007.86,966.64,967.61,6234174
2023-10-16,956.43,969.68,935.28,989.87,5376974
2023-10-17,987.12,998.5,958.08,959.99,3444400
2023-10-18,967.66,983.07,949.27,950.22,4275635
2023-10-19,949.28,953.89,931.22,969.76,4713691
2023-10-20,967.45,977.32,942.83,972.83,4296303
2023-10-23,961.23,989.02,948.43,983.94,5866045
2023-10-24,982.42,1010.06,972.91,1020.45,4941885
2023-10-25,1013.0,1025.0,1004.7,1027.97,5121917
2023-10-26,1027.5,1076.58,1003.17,1057.73,5167698
2023-10-27,1070.51,1081.6,1069.95,1071.02,4878623
2023-10-30,1030.27,1034.61,1020.21,1096.42,5029016
2023-10-31,1080.78,1081.86,1058.17,1101.78,5436421
2023-11-01,1114.45,1132.08,1113.69,1114.8,6052242
2023-11-02,1121.75,1132.87,1121.71,1140.92,7406508
2023-11-03,1137.01,1140.17,1112.31,1113.43,5146719
2023-11-06,1128.18,1133.96,1122.85,1123.98,4197864
2023-11-07,1127.96,1161.73,1099.06,1100.16,6082855
2023-11-08,1083.39,1097.88,1068.83,1100.58,3508357
2023-11-09,1103.88,1130.0,1098.3,1149.88,6195052
2023-11-10,1150.09,1172.52,1135.24,1151.56,1519526
2023-11-13,1162.37,1162.94,1134.42,1135.56,234944
2023-11-14,1139.36,1146.0,1100.83,1101.93,9132826
2023-11-15,1097.89,1113.94,1083.61,1084.69,4744612
2023-11-16,1081.23,1089.88,1078.75,1093.2,4774824
2023-11-17,1076.62,1087.09,1034.65,1035.68,6108770
2023-11-20,1041.98,1043.18,1012.9,1013.91,4605879
2023-11-21,994.5,1009.2,981.52,1051.77,4370847
2023-11-22,1061.32,1101.95,1047.32,1048.37,5461018
2023-11-23,1045.25,1072.86,1026.97,1072.02,4580738
2023-11-24,1069.98,1073.91,1051.88,1069.91,4906027
2023-11-27,1073.01,1074.82,1055.88,1113.18,3424065
2023-11-28,1124.79,1151.47,1111.56,1153.23,2133024
2023-11-29,1154.52,1165.34,1137.0,1217.48,4019481
2023-11-30,1205.7,1207.52,1189.17,1199.47,6749555
2023-12-01,1207.11,1259.7,1194.33,1195.52,5719041
2023-12-04,1157.87,1216.9,1145.57,1165.34,6772351
2023-12-05,1198.12,1218.98,1175.38,1204.98,4787711
2023-12-06,1198.1,1217.89,1181.64,1182.82,4886192
2023-12-07,1158.91,1163.33,1158.06,1166.3,4216802
2023-12-08,1209.36,1242.26,1179.26,1221.23,4087990
2023-12-11,1206.36,1238.69,1195.93,1197.13,6451739
2023-12-12,1211.41,1244.69,1190.75,1235.05,5948681
2023-12-13,1228.02,1246.97,1188.49,1239.81,5953951
2023-12-14,1227.58,1257.51,1213.6,1222.1,3403669
2023-12-15,1221.96,1263.22,1194.58,1255.36,5905685
2023-12-18,1249.46,1274.89,1223.78,1231.43,5966777
2023-12-19,1245.14,1257.51,1216.42,1259.11,3764697
2023-12-20,1251.27,1284.44,1230.58,1259.81,3092121
2023-12-21,1263.0,1289.85,1253.51,1331.89,6939117
2023-12-22,1358.48,1366.78,1342.52,1436.01,5671090
2023-12-25,1427.37,1440.18,1420.56,1421.98,4785111
2023-12-26,1440.69,1503.83,1396.48,1506.09,4310353
2023-12-27,1515.91,1516.01,1478.62,1576.26,2899893
2023-12-28,1587.37,1593.9,1584.74,1586.32,7622205
2023-12-29,1606.12,1629.88,1563.25,1582.15,5651753
2024-01-01,1586.71,1626.47,1561.64,1649.04,5490283
2024-01-02,1621.55,1627.89,1587.17,1619.01,5754635
2024-01-03,1612.82,1646.04,1608.84,1633.57,4016468
2024-01-04,1628.94,1659.55,1592.48,1610.57,7179133
2024-01-05,1640.12,1642.78,1607.04,1608.65,2791944
2024-01-08,1582.13,1625.74,1578.46,1607.57,1669368
2024-01-09,1584.46,1612.57,1575.38,1576.95,5847263
2024-01-10,1607.91,1615.01,1605.68,1621.1,8588164
2024-01-11,1580.26,1601.85,1576.63,1616.87,4013941
2024-01-12,1615.92,1638.92,1515.32,1668.96,3727901
2024-01-15,1660.47,1675.53,1600.84,1639.38,6099243
2024-01-16,1614.31,1648.16,1598.56,1600.16,4787705
2024-01-17,1630.85,1654.78,1630.57,1632.2,5114913
2024-01-18,1622.17,1690.46,1555.92,1633.06,5597220
2024-01-19,1631.93,1655.92,1625.86,1627.49,8415629
2024-01-22,1603.38,1636.47,1589.26,1686.79,5021763
2024-01-23,1661.77,1703.46,1637.47,1698.39,6073601
2024-01-24,1747.19,1823.54,1723.19,1861.55,5574752
2024-01-25,1872.7,1936.08,1866.32,1868.18,6242088
2024-01-26,1892.2,1970.7,1891.36,1978.05,4719981
2024-01-29,1995.36,2009.37,1981.72,1983.71,3175128
2024-01-30,1957.01,1984.77,1956.25,1958.2,4364164
2024-01-31,1951.03,1991.88,1937.95,1939.89,6115477
2024-02-01,1935.12,1936.33,1872.9,1934.5,5433775
2024-02-02,1907.13,1915.51,1883.88,1885.76,5301267
2024-02-05,1888.04,1889.6,1848.88,1914.25,7217107
2024-02-06,1891.42,1896.56,1888.23,1890.11,6434442
2024-02-07,1942.84,1943.5,1923.22,1950.38,3929622
2024-02-08,1907.77,1934.7,1854.66,2038.76,4827335
2024-02-09,2030.3,2066.4,1984.75,1986.73,5102108
2024-02-12,2011.26,2031.44,2001.27,2018.55,5600353
2024-02-13,2023.44,2065.12,2021.57,2023.59,5121623
2024-02-14,2011.92,2114.1,2010.32,2012.33,4798729
2024-02-15,2024.87,2092.63,2001.0,2003.0,6225255
2024-02-16,1969.81,1987.0,1959.66,1965.31,6033746
2024-02-19,1949.19,1959.86,1948.63,1961.83,5146740
2024-02-20,1972.09,2005.37,1956.61,2008.86,2626665
2024-02-21,2010.07,2029.35,1980.76,1982.74,4011441
2024-02-22,1969.09,1990.21,1928.37,1937.98,6361943
2024-02-23,1940.85,1945.67,1932.64,1999.78,5488366
2024-02-26,2054.4,2089.41,2033.11,2035.14,3696069
2024-02-27,2034.88,2040.47,1916.11,2020.9,3304731
2024-02-28,2027.52,2111.65,2023.8,2029.84,6191900
2024-02-29,2053.55,2074.24,2047.37,2049.42,3307906
2024-03-01,2057.04,2109.43,2039.98,2042.02,5824524
2024-03-04,2086.16,2140.47,2008.85,2076.78,5023546
2024-03-05,2082.23,2100.82,2073.88,2113.88,6560646
2024-03-06,2064.29,2079.52,2055.46,2057.52,7596754
2024-03-07,2041.83,2043.52,2019.12,2021.14,2230140
2024-03-08,2010.75,2052.15,1997.2,1999.2,6388508
2024-03-11,1991.26,2011.58,1985.31,2053.65,8572570
2024-03-12,2074.03,2122.14,2053.04,2055.1,5093497
2024-03-13,2057.74,2102.13,2050.53,2091.64,5540590
2024-03-14,2104.29,2116.54,2082.96,2085.04,3201572
2024-03-15,2129.7,2130.27,2120.12,2122.24,9403486
2024-03-18,2094.9,2112.87,2077.48,2146.25,6436898
2024-03-19,2192.8,2215.0,2146.49,2171.36,5461748
2024-03-20,2225.25,2287.46,2171.73,2242.38,6256745
2024-03-21,2239.63,2277.37,2206.0,2299.38,6458085
2024-03-22,2299.01,2326.59,2227.34,2375.51,5635834
2024-03-25,2347.98,2373.27,2326.06,2328.39,3773476
2024-03-26,2296.71,2315.66,2262.78,2265.04,8033885
2024-03-27,2299.09,2334.91,2286.56,2338.63,6786628
2024-03-28,2315.65,2366.23,2290.28,2292.57,6086204
2024-03-29,2328.08,2448.58,2272.22,2394.33,4385298
2024-04-01,2416.84,2487.91,2355.8,2358.15,5118446
2024-04-02,2340.01,2370.86,2291.95,2397.3,7428181
2024-04-03,2409.27,2467.9,2343.57,2352.15,6365627
2024-04-04,2396.57,2418.46,2324.86,2327.18,6984116
2024-04-05,2322.46,2326.16,2287.21,2388.31,5418199
2024-04-08,2382.33,2397.23,2341.45,2436.27,4614049
2024-04-09,2467.91,2474.28,2425.87,2428.3,3531888
2024-04-10,2420.36,2480.08,2381.39,2439.81,4014965
2024-04-11,2432.19,2505.65,2421.47,2423.89,5810431
2024-04-12,2430.38,2488.63,2377.68,2452.04,5297590
2024-04-15,2451.77,2477.16,2441.09,2499.64,2379656
2024-04-16,2483.48,2496.14,2470.75,2603.26,3842388
2024-04-17,2587.71,2614.23,2546.22,2553.06,6156203
2024-04-18,2520.78,2542.35,2434.98,2465.44,4505766
2024-04-19,2514.99,2528.81,2404.27,2406.67,5051044
2024-04-22,2424.4,2442.6,2416.27,2538.32,4190613
2024-04-23,2565.58,2649.32,2519.14,2521.66,4587732
2024-04-24,2520.26,2526.02,2517.14,2519.66,4714638
2024-04-25,2474.39,2541.85,2459.36,2461.82,7383410
2024-04-26,2425.12,2479.71,2371.95,2419.75,5647447
2024-04-29,2441.23,2566.8,2331.4,2501.89,4164304
2024-04-30,2484.28,2515.08,2439.13,2652.92,6263445
2024-05-01,2653.66,2725.36,2573.38,2575.96,1733048
2024-05-02,2554.34,2562.6,2549.08,2570.87,2883414
2024-05-03,2595.65,2608.09,2557.6,2560.15,5467236
2024-05-06,2523.66,2543.72,2496.69,2534.12,3722690
2024-05-07,2534.31,2611.94,2476.01,2514.77,6677824
2024-05-08,2498.88,2525.05,2460.69,2587.71,3935853
2024-05-09,2607.72,2627.67,2504.67,2549.54,3231337
2024-05-10,2550.58,2611.3,2503.34,2542.56,4733606
2024-05-13,2562.57,2611.97,2561.54,2564.1,2339045
2024-05-14,2542.99,2574.38,2537.55,2540.09,6031899
2024-05-15,2521.4,2524.28,2461.69,2557.14,4909943
2024-05-16,2538.67,2570.82,2495.48,2497.97,6133498
2024-05-17,2491.32,2558.58,2403.22,2524.45,2889584
2024-05-20,2511.07,2516.64,2425.46,2427.89,6464061
2024-05-21,2468.66,2499.7,2454.96,2457.41,4694808
2024-05-22,2456.33,2488.74,2402.78,2405.18,2049012
2024-05-23,2404.57,2418.68,2392.57,2394.96,5187128
2024-05-24,2438.52,2457.13,2420.31,2422.73,4745221
