Date,Open,High,Low,Close,Volume
2023-06-21,3167.78,3179.04,3154.4,3218.75,5609141
2023-06-22,3205.39,3237.13,3165.6,3216.91,5858707
2023-06-23,3227.59,3230.83,3195.85,3199.04,6728522
2023-06-26,3191.14,3195.03,3161.96,3210.67,4313473
2023-06-27,3227.81,3249.04,3214.21,3222.15,4173325
2023-06-28,3198.83,3222.14,3193.44,3217.79,5222821
2023-06-29,3212.84,3238.32,3211.11,3252.54,2339337
2023-06-30,3187.47,3195.16,3148.87,3177.24,4546854
2023-07-03,3202.96,3213.85,3198.44,3249.81,5552746
2023-07-04,3242.23,3271.76,3211.64,3261.34,2678645
2023-07-05,3264.73,3270.09,3218.21,3221.43,4098669
2023-07-06,3234.95,3244.17,3229.99,3233.22,4113772
2023-07-07,3253.75,3255.17,3243.37,3248.68,3225371
2023-07-10,3264.15,3278.11,3200.18,3209.1,6233859
2023-07-11,3187.64,3191.9,3161.18,3164.34,4692601
2023-07-12,3155.25,3174.08,3144.92,3216.62,4800081
2023-07-13,3219.99,3223.12,3219.95,3223.17,6662666
2023-07-14,3228.02,3238.85,3205.89,3209.09,4735798
2023-07-17,3183.99,3229.67,3167.73,3213.54,4020293
2023-07-18,3196.85,3218.98,3184.47,3187.66,8248282
2023-07-19,3204.8,3232.72,3172.97,3176.14,3166453
2023-07-20,3158.21,3194.04,3143.52,3146.67,4353505
2023-07-21,3142.84,3150.01,3136.13,3139.27,6028484
2023-07-24,3129.04,3133.19,3110.77,3113.88,4145972
2023-07-25,3123.28,3146.05,3113.06,3154.03,8081138
2023-07-26,3163.77,3176.48,3149.5,3152.65,5173395
2023-07-27,3152.17,3160.79,3149.05,3173.78,4532799
2023-07-28,3174.73,3207.86,3166.09,3251.06,5478212
2023-07-31,3250.71,3303.1,3213.11,3216.32,7569067
2023-08-01,3217.08,3223.71,3184.29,3242.85,5816689
2023-08-02,3224.75,3228.59,3215.55,3240.07,3321124
2023-08-03,3260.76,3286.14,3250.69,3253.94,4795366
2023-08-04,3241.03,3253.24,3233.58,3331.19,6419927
2023-08-07,3347.07,3357.59,3315.28,3346.05,6455732
2023-08-08,3324.57,3342.56,3258.94,3385.91,7121043
2023-08-09,3389.68,3417.57,3369.0,3436.9,5981582
2023-08-10,3441.98,3480.49,3426.22,3432.41,5143193
2023-08-11,3414.39,3420.98,3364.5,3476.53,5069956
2023-08-14,3467.29,3491.88,3460.38,3509.25,5821608
2023-08-15,3496.62,3521.77,3477.1,3480.57,5089864
2023-08-16,3482.77,3492.01,3457.36,3460.82,2133261
2023-08-17,3450.8,3503.65,3391.49,3559.61,4710527
2023-08-18,3527.26,3597.5,3508.85,3516.79,6950938
2023-08-21,3532.35,3539.18,3505.64,3509.14,5381191
2023-08-22,3521.62,3533.35,3490.65,3561.98,5638866
2023-08-23,3542.53,3566.15,3521.8,3529.82,7383720
2023-08-24,3538.84,3553.48,3538.54,3544.07,3907414
2023-08-25,3527.58,3548.61,3502.23,3565.2,7272977
2023-08-28,3555.35,3605.94,3528.12,3531.65,2360061
2023-08-29,3523.62,3538.71,3507.87,3539.64,3210539
2023-08-30,3532.55,3543.7,3479.22,3482.7,3843779
2023-08-31,3508.17,3513.87,3488.42,3491.91,6791321
2023-09-01,3515.08,3574.79,3494.01,3546.11,5966582
2023-09-04,3533.84,3543.02,3515.9,3541.89,6795767
2023-09-05,3527.96,3557.97,3504.52,3508.02,6227891
2023-09-06,3524.52,3550.02,3485.1,3498.01,6234482
2023-09-07,3498.75,3530.68,3485.12,3488.6,7691787
2023-09-08,3516.09,3534.14,3475.41,3521.37,6148156
2023-09-11,3547.91,3555.31,3540.21,3543.75,4875299
2023-09-12,3558.63,3587.24,3543.38,3546.92,2034767
2023-09-13,3537.96,3547.12,3528.55,3576.58,7978514
2023-09-14,3578.83,3585.43,3570.95,3587.83,3757559
2023-09-15,3590.03,3603.79,3583.63,3619.39,5650621
2023-09-18,3586.69,3606.1,3566.23,3569.8,3343322
2023-09-19,3577.69,3584.46,3526.54,3608.19,2840587
2023-09-20,3610.77,3618.09,3583.59,3721.58,2952985
2023-09-21,3720.58,3729.32,3706.86,3735.71,4471180
2023-09-22,3727.31,3762.68,3696.01,3757.9,6376652
2023-09-25,3751.95,3772.9,3717.56,3776.34,3440310
2023-09-26,3811.95,3854.32,3803.08,3915.01,5898634
2023-09-27,3918.52,3950.77,3872.49,3971.38,7259220
2023-09-28,3962.49,4000.86,3879.7,3898.01,4829514
2023-09-29,3929.8,3952.29,3919.61,3923.53,4125251
2023-10-02,3951.66,3958.4,3881.03,3907.99,3712675
2023-10-03,3897.1,3915.75,3893.54,3897.44,6970209
2023-10-04,3883.59,3945.13,3861.43,3891.04,4578194
2023-10-05,3893.48,3908.2,3879.13,3883.01,3315627
2023-10-06,3932.58,3948.76,3909.2,3913.11,4580580
2023-10-09,3910.58,3926.29,3820.08,3923.18,3275387
2023-10-10,3929.67,3964.29,3901.1,3912.97,3421505
2023-10-11,3903.48,3943.07,3842.65,3972.59,3055926
2023-10-12,3968.97,3994.37,3948.22,3952.17,5339357
2023-10-13,3974.7,4014.21,3969.63,3973.6,4410198
2023-10-16,3974.29,4003.16,3958.86,3962.82,5115617
2023-10-17,3984.15,4021.31,3963.06,4019.78,6818136
2023-10-18,3989.17,3994.89,3979.57,3983.85,1284811
2023-10-19,3994.03,4045.61,3990.07,3994.06,4230309
2023-10-20,4030.11,4061.28,4008.18,4056.14,4008294
2023-10-23,4051.99,4054.67,4033.06,4157.55,6677507
2023-10-24,4127.46,4135.31,4101.61,4172.53,4056149
2023-10-25,4234.54,4280.51,4195.55,4253.05,8175204
2023-10-26,4234.91,4244.48,4196.13,4235.32,4498094
2023-10-27,4247.54,4257.38,4210.34,4342.49,5460504
2023-10-30,4348.95,4356.87,4330.87,4354.77,4999087
2023-10-31,4381.35,4437.81,4325.21,4383.85,3966958
2023-11-01,4376.89,4391.87,4351.99,4370.3,2129989
2023-11-02,4348.79,4381.93,4247.49,4438.32,5781844
2023-11-03,4468.11,4475.65,4389.82,4502.59,6911979
2023-11-06,4523.82,4549.3,4520.49,4525.01,3771100
2023-11-07,4547.05,4593.34,4512.51,4517.02,2764628
2023-11-08,4520.39,4565.02,4513.29,4517.8,6259916
2023-11-09,4556.64,4581.67,4538.11,4598.41,7432810
2023-11-10,4586.22,4638.16,4561.61,4650.35,5009197
2023-11-13,4637.12,4676.31,4616.3,4620.92,5073642
2023-11-14,4589.07,4615.82,4578.84,4583.42,4950688
2023-11-15,4584.36,4619.23,4561.32,4574.0,6145502
2023-11-16,4583.35,4599.97,4578.49,4583.07,5757892
2023-11-17,4574.49,4589.67,4497.94,4649.4,3859099
2023-11-20,4662.94,4667.63,4647.42,4675.69,6784463
2023-11-21,4683.93,4686.4,4642.44,4704.38,5182217
2023-11-22,4711.92,4715.66,4711.55,4716.26,3873249
2023-11-23,4692.24,4747.76,4657.15,4680.21,5154676
2023-11-24,4673.74,4767.32,4611.19,4761.93,5668639
2023-11-27,4808.26,4848.2,4731.11,4735.84,5358106
2023-11-28,4705.08,4705.66,4689.63,4694.58,6070816
2023-11-29,4696.95,4717.81,4674.33,4763.58,4019386
2023-11-30,4785.82,4835.56,4717.94,4879.91,8090634
2023-12-01,4886.18,4911.06,4843.11,4865.25,5273420
2023-12-04,4832.65,4838.34,4812.18,4876.98,6598137
2023-12-05,4857.71,4879.7,4779.45,4847.24,5300050
2023-12-06,4845.58,4879.43,4778.72,4804.05,3309071
2023-12-07,4793.01,4874.56,4766.48,4771.24,5926142
2023-12-08,4754.86,4790.74,4698.33,4819.9,4676917
2023-12-11,4823.37,4885.89,4817.89,4822.7,6041489
2023-12-12,4885.98,4906.74,4803.29,4857.93,5183736
2023-12-13,4860.1,4890.29,4849.96,4854.81,3582636
2023-12-14,4870.8,4912.85,4848.52,4853.37,7647238
2023-12-15,4834.2,4843.4,4820.62,4825.44,5215108
2023-12-18,4839.6,4879.12,4807.04,4827.4,4780052
2023-12-19,4885.23,4924.68,4846.96,4895.49,4497285
2023-12-20,4892.11,4943.24,4874.98,5044.73,5868614
2023-12-21,4980.64,5032.15,4934.51,4952.21,6075895
2023-12-22,4930.5,4950.21,4867.7,4909.7,2195402
2023-12-25,4908.11,4911.39,4858.12,4911.27,4367626
2023-12-26,4937.45,4942.52,4905.97,5036.37,5290492
2023-12-27,5036.45,5044.06,4990.61,4995.6,5005373
2023-12-28,4990.64,5044.62,4981.42,5065.17,5014093
2023-12-29,5092.46,5109.66,5091.88,5096.97,3568342
2024-01-01,5110.14,5111.89,5088.34,5208.31,3124675
2024-01-02,5197.09,5242.49,5183.15,5194.94,5376505
2024-01-03,5199.69,5266.72,5184.25,5344.66,4011013
2024-01-04,5335.99,5360.55,5332.04,5337.37,5730112
2024-01-05,5342.74,5377.87,5295.02,5313.97,4661416
2024-01-08,5326.32,5362.23,5284.86,5435.87,3516691
2024-01-09,5422.27,5446.78,5300.94,5384.81,7516438
2024-01-10,5350.02,5395.03,5318.8,5324.12,4598151
2024-01-11,5304.87,5341.82,5252.63,5417.36,6423944
2024-01-12,5431.84,5436.12,5408.89,5414.3,5544493
2024-01-15,5381.89,5427.36,5329.15,5557.94,5589942
2024-01-16,5589.3,5600.98,5525.75,5649.7,5853933
2024-01-17,5651.77,5663.41,5605.54,5611.15,3839329
2024-01-18,5582.3,5586.33,5530.68,5536.21,3941366
2024-01-19,5528.85,5598.75,5524.75,5648.3,5203237
2024-01-22,5692.7,5757.25,5655.07,5702.2,5033750
2024-01-23,5724.42,5743.47,5632.82,5774.58,3303397
2024-01-24,5746.25,5746.26,5741.6,5747.34,5248237
2024-01-25,5775.66,5831.06,5713.19,5718.91,8175986
2024-01-26,5706.91,5713.98,5615.13,5703.17,5342723
2024-01-29,5700.66,5727.94,5654.79,5812.5,5046210
2024-01-30,5858.17,5884.39,5836.52,5941.74,2565537
2024-01-31,5904.97,5960.06,5846.15,5851.99,7802790
2024-02-01,5810.4,5819.49,5806.98,5812.79,4599024
2024-02-02,5826.08,5843.63,5781.34,5790.04,6068756
2024-02-05,5769.68,5838.85,5706.04,5711.74,6514378
2024-02-06,5667.62,5680.83,5654.81,5660.47,7045410
2024-02-07,5647.81,5677.17,5646.01,5651.65,8449953
2024-02-08,5610.11,5671.58,5578.81,5584.39,7443977
2024-02-09,5531.75,5556.29,5474.93,5572.72,3330403
2024-02-12,5585.03,5593.88,5562.27,5624.16,4597067
2024-02-13,5592.93,5726.11,5569.77,5575.34,3736851
2024-02-14,5539.31,5578.21,5524.17,5579.07,4444966
2024-02-15,5571.12,5588.69,5567.28,5652.47,5504113
2024-02-16,5666.88,5690.95,5624.28,5696.91,5538272
2024-02-19,5731.45,5763.85,5689.76,5695.45,5274371
2024-02-20,5641.6,5663.77,5636.37,5752.68,3992124
2024-02-21,5746.72,5801.53,5679.15,5684.83,5272671
2024-02-22,5693.37,5711.45,5680.66,5819.67,2165444
2024-02-23,5807.17,5829.28,5784.6,5943.04,6797338
2024-02-26,5934.38,5999.95,5898.37,6030.67,7715783
2024-02-27,6068.04,6073.49,6050.92,6056.97,5465809
2024-02-28,6022.53,6063.13,5961.57,5977.8,4958045
2024-02-29,5986.14,6016.69,5931.73,5967.35,3818416
2024-03-01,5974.23,6073.94,5957.21,5963.17,2708807
2024-03-04,5956.5,5968.39,5936.87,5942.81,3724151
2024-03-05,5986.9,6059.87,5941.78,6057.76,3232140
2024-03-06,6101.15,6113.87,6051.9,6057.95,6016455
2024-03-07,6057.71,6101.58,6010.61,6066.91,4098755
2024-03-08,6091.04,6094.15,6045.85,6051.9,2784253
2024-03-11,6036.15,6092.72,6027.02,6033.05,6207283
2024-03-12,6007.43,6012.3,5998.26,6089.41,2634157
2024-03-13,6063.0,6147.43,6049.62,6190.29,4241829
2024-03-14,6174.17,6219.92,6118.09,6167.34,6027072
2024-03-15,6133.47,6205.31,6021.45,6190.27,1873502
2024-03-18,6172.64,6204.8,6150.53,6308.61,5882235
2024-03-19,6285.88,6287.61,6238.12,6268.89,4168110
2024-03-20,6306.44,6419.87,6229.73,6235.95,4632241
2024-03-21,6187.66,6190.09,6148.27,6347.31,5302091
2024-03-22,6341.06,6447.69,6339.64,6351.28,5958435
2024-03-25,6328.33,6351.73,6248.82,6255.07,3337254
2024-03-26,6204.98,6222.74,6177.65,6183.83,3523380
2024-03-27,6081.88,6159.86,6030.17,6041.67,2817661
2024-03-28,6071.62,6079.02,6028.97,6035.0,7517269
2024-03-29,6032.76,6042.08,5984.48,5990.47,4759941
2024-04-01,6000.41,6056.5,5885.73,5891.62,4128888
2024-04-02,5891.51,5898.78,5885.42,5934.74,3645060
2024-04-03,5963.02,5984.99,5946.81,6127.69,7334624
2024-04-04,6156.84,6314.81,6074.21,6242.49,8009612
2024-04-05,6281.89,6366.16,6234.97,6428.43,7991185
2024-04-08,6435.53,6521.53,6418.71,6480.76,5112331
2024-04-09,6439.56,6528.84,6398.99,6530.56,7370509
2024-04-10,6561.09,6620.06,6556.58,6563.14,4317169
2024-04-11,6554.48,6582.17,6551.43,6606.29,6279522
2024-04-12,6596.92,6703.67,6569.84,6604.46,6834211
2024-04-15,6585.33,6614.02,6569.09,6592.88,6395799
2024-04-16,6570.66,6602.78,6570.0,6576.57,5762018
2024-04-17,6552.64,6565.25,6547.07,6579.21,4310387
2024-04-18,6567.83,6573.19,6556.55,6569.99,7558043
2024-04-19,6536.79,6540.36,6449.36,6580.75,3327130
2024-04-22,6571.41,6592.2,6555.72,6562.28,4107041
2024-04-23,6610.33,6626.32,6578.81,6585.39,7468032
2024-04-24,6577.49,6616.03,6539.19,6545.73,4108253
2024-04-25,6503.01,6565.15,6457.17,6571.01,4428144
2024-04-26,6564.07,6634.93,6491.82,6535.21,4053704
2024-04-29,6506.4,6544.72,6495.08,6501.58,3779503
2024-04-30,6476.06,6493.67,6403.65,6588.18,4199233
2024-05-01,6583.15,6657.96,6582.46,6589.04,4924879
2024-05-02,6638.49,6648.52,6593.65,6600.25,5892696
2024-05-03,6643.96,6659.88,6605.07,6715.49,7128596
2024-05-06,6648.72,6686.42,6593.12,6599.71,3671497
2024-05-07,6571.08,6611.78,6544.17,6600.81,6298511
2024-05-08,6637.21,6684.48,6589.55,6788.33,5970115
2024-05-09,6791.2,6818.52,6789.48,6854.48,4495899
2024-05-10,6863.88,6952.01,6823.75,6830.57,4438414
2024-05-13,6798.3,6829.13,6710.79,6864.43,4876229
2024-05-14,6804.73,6853.02,6785.27,6792.05,3954587
2024-05-15,6789.47,6809.3,6706.57,6855.68,3799560
2024-05-16,6855.05,6857.12,6824.34,6831.17,4571470
2024-05-17,6887.79,6967.51,6788.71,6860.13,5053057
2024-05-20,6822.11,6866.84,6792.95,6799.74,4686623
2024-05-21,6785.63,6892.38,6718.38,6800.19,5371769
2024-05-22,6763.07,6802.55,6740.17,6746.91,5989774
2024-05-23,6708.48,6768.22,6669.25,6675.92,6376658
2024-05-24,6717.12,6753.95,6671.83,6678.5,8349673
