Date,Open,High,Low,Close,Volume
2023-06-21,2580.92,2587.33,2548.96,2592.61,4939499
2023-06-22,2601.88,2603.83,2598.5,2601.1,5108229
2023-06-23,2610.31,2634.19,2608.49,2620.83,3922902
2023-06-26,2613.43,2618.25,2589.74,2628.85,3656968
2023-06-27,2642.26,2691.68,2624.07,2665.64,3909887
2023-06-28,2678.96,2706.07,2668.66,2671.33,4689523
2023-06-29,2658.11,2675.59,2640.31,2682.38,4483852
2023-06-30,2680.9,2684.07,2664.57,2690.73,7295501
2023-07-03,2680.68,2705.81,2648.56,2651.2,2817418
2023-07-04,2655.05,2666.67,2615.36,2657.32,3796700
2023-07-05,2642.69,2665.73,2630.61,2645.34,6433704
2023-07-06,2639.19,2640.16,2638.84,2668.83,5886116
2023-07-07,2666.01,2667.37,2658.08,2660.74,5386401
2023-07-10,2684.91,2703.89,2668.3,2670.97,6086887
2023-07-11,2676.72,2680.12,2657.06,2681.48,2653066
2023-07-12,2683.33,2702.04,2656.47,2659.13,7369156
2023-07-13,2651.32,2675.41,2648.05,2650.7,5657619
2023-07-14,2639.45,2642.25,2631.4,2634.03,5506223
2023-07-17,2630.7,2634.0,2605.23,2698.47,6315071
2023-07-18,2710.96,2717.58,2673.46,2796.48,4908353
2023-07-19,2786.43,2795.72,2760.41,2786.24,6917862
2023-07-20,2800.72,2824.84,2785.63,2844.47,931081
2023-07-21,2842.43,2874.97,2831.59,2834.43,4462633
2023-07-24,2826.91,2851.72,2775.08,2912.23,3256901
2023-07-25,2934.34,2943.72,2931.31,2934.24,4010377
2023-07-26,2948.1,2951.07,2936.86,2939.8,3659607
2023-07-27,2916.63,2916.92,2888.71,2905.12,7055152
2023-07-28,2921.84,2922.59,2919.8,3010.6,5781134
2023-07-31,3005.86,3040.15,2996.39,3046.65,4052522
2023-08-01,3050.91,3059.78,3046.42,3049.46,4667327
2023-08-02,3063.65,3079.13,3062.36,3065.43,5540662
2023-08-03,3062.24,3085.25,3029.6,3108.67,4092639
2023-08-04,3116.1,3129.5,3100.09,3103.19,6509909
2023-08-07,3094.7,3103.56,3029.4,3110.58,4420516
2023-08-08,3077.65,3111.87,3044.53,3047.58,4502971
2023-08-09,3068.3,3087.28,3064.42,3084.35,4099421
2023-08-10,3086.42,3088.23,3062.5,3135.11,5740966
2023-08-11,3129.65,3148.23,3127.35,3130.48,4395068
2023-08-14,3131.75,3154.55,3127.15,3130.28,5085112
2023-08-15,3131.98,3136.64,3108.93,3183.98,4108683
2023-08-16,3174.57,3200.98,3156.82,3249.11,4527377
2023-08-17,3245.34,3283.42,3232.22,3268.97,3213625
2023-08-18,3279.62,3304.0,3249.87,3262.41,4121310
2023-08-21,3258.94,3296.5,3233.94,3318.71,2078986
2023-08-22,3334.3,3355.92,3311.44,3331.65,5043163
2023-08-23,3328.69,3360.97,3295.68,3362.06,6651995
2023-08-24,3373.62,3436.36,3359.35,3426.31,4840864
2023-08-25,3446.59,3446.8,3435.9,3519.65,4262657
2023-08-28,3495.78,3510.24,3478.47,3574.69,5166694
2023-08-29,3597.31,3636.4,3584.55,3588.14,4828160
2023-08-30,3589.59,3609.43,3576.81,3598.65,4932315
2023-08-31,3582.65,3585.91,3578.54,3582.12,5047639
2023-09-01,3583.42,3595.81,3546.93,3550.48,3918544
2023-09-04,3597.86,3627.73,3558.89,3641.22,1884320
2023-09-05,3637.1,3699.54,3592.15,3595.74,2751228
2023-09-06,3611.25,3643.74,3596.44,3651.81,7085382
2023-09-07,3683.14,3690.4,3615.32,3635.87,4359793
2023-09-08,3631.35,3636.81,3598.84,3706.48,4742489
2023-09-11,3726.03,3736.69,3724.1,3781.19,5108378
2023-09-12,3818.54,3862.48,3802.8,3811.95,5659179
2023-09-13,3835.16,3835.9,3791.52,3888.0,6132438
2023-09-14,3851.76,3851.88,3802.77,3811.96,3645786
2023-09-15,3826.77,3830.34,3787.41,3881.8,2849291
2023-09-18,3887.95,3913.27,3876.58,3920.49,5782174
2023-09-19,3945.65,3948.24,3935.97,3939.91,5272984
2023-09-20,3948.22,3951.32,3891.25,3970.34,5546842
2023-09-21,3957.38,3998.04,3910.66,3989.69,4656378
2023-09-22,3967.91,3994.0,3926.56,3977.84,4174119
2023-09-25,3987.57,4013.55,3939.69,4075.08,4300138
2023-09-26,4062.78,4147.88,4014.63,4018.64,5202785
2023-09-27,4012.35,4055.53,4003.32,4045.99,5791759
2023-09-28,4009.1,4013.22,3964.73,4068.15,6176219
2023-09-29,4050.61,4075.43,4035.66,4039.7,5503952
2023-10-02,4034.41,4065.72,3998.96,4002.96,2740212
2023-10-03,3983.66,4021.33,3951.92,3955.87,5186263
2023-10-04,3948.64,3988.74,3943.32,3987.67,3188360
2023-10-05,4003.16,4030.37,3987.69,4038.35,4004845
2023-10-06,4039.08,4049.25,4034.9,4038.94,2255477
2023-10-09,4050.88,4084.49,4021.37,4036.28,5442078
2023-10-10,4049.71,4115.4,4021.0,4029.37,6054710
2023-10-11,4077.69,4085.13,4031.8,4105.16,6981493
2023-10-12,4107.29,4137.08,4075.81,4152.13,3460878
2023-10-13,4159.73,4192.92,4120.4,4156.56,4462880
2023-10-16,4181.04,4221.52,4166.37,4170.54,6598064
2023-10-17,4165.37,4207.65,4149.0,4153.15,7136941
2023-10-18,4184.07,4213.6,4158.58,4164.84,5218140
2023-10-19,4150.77,4206.97,4145.98,4150.13,5509033
2023-10-20,4143.19,4145.67,4130.97,4197.93,6679531
2023-10-23,4203.64,4215.05,4202.25,4206.45,3796354
2023-10-24,4218.14,4233.66,4166.16,4304.13,3971487
2023-10-25,4321.07,4353.95,4297.02,4301.31,3465120
2023-10-26,4307.1,4399.25,4246.76,4296.16,5123662
2023-10-27,4288.54,4342.73,4260.48,4316.67,5872672
2023-10-30,4316.33,4356.28,4302.61,4306.92,4579246
2023-10-31,4277.91,4281.61,4239.85,4326.1,7103013
2023-11-01,4319.81,4366.33,4313.13,4422.82,4967214
2023-11-02,4437.83,4490.21,4430.97,4454.67,6933295
2023-11-03,4451.83,4498.87,4375.51,4419.7,5238134
2023-11-06,4444.23,4465.86,4408.39,4463.6,2310385
2023-11-07,4457.44,4466.17,4447.81,4452.26,7391266
2023-11-08,4454.47,4505.47,4445.2,4449.65,5403771
2023-11-09,4445.04,4486.92,4392.77,4402.12,2239600
2023-11-10,4430.18,4448.05,4408.64,4413.05,7611412
2023-11-13,4385.73,4387.78,4353.71,4416.64,4910518
2023-11-14,4380.57,4408.94,4373.98,4378.36,5305039
2023-11-15,4392.69,4426.51,4349.6,4548.39,6151219
2023-11-16,4548.35,4588.0,4462.28,4466.75,4662106
2023-11-17,4415.75,4422.56,4402.84,4414.31,4018199
2023-11-20,4370.88,4383.94,4319.99,4330.86,5660089
2023-11-21,4298.26,4313.98,4284.74,4289.02,3859454
2023-11-22,4280.92,4294.01,4235.98,4255.0,4937792
2023-11-23,4232.55,4293.39,4203.65,4207.86,3532538
2023-11-24,4244.18,4262.96,4212.38,4320.58,5301048
2023-11-27,4325.91,4337.83,4299.98,4350.59,4182369
2023-11-28,4388.53,4433.09,4334.6,4382.03,5448628
2023-11-29,4399.55,4421.74,4369.13,4373.5,3920015
2023-11-30,4354.1,4397.77,4346.62,4382.28,6053989
2023-12-01,4387.35,4410.72,4374.4,4397.39,6404084
2023-12-04,4413.79,4414.87,4382.11,4386.49,4175315
2023-12-05,4379.85,4389.25,4354.79,4377.58,5024187
2023-12-06,4380.6,4398.68,4348.17,4352.51,3957275
2023-12-07,4362.4,4386.93,4354.1,4396.26,5781034
2023-12-08,4373.48,4408.37,4334.04,4338.37,3764244
2023-12-11,4363.18,4368.3,4285.69,4289.98,4625945
2023-12-12,4266.03,4280.14,4264.93,4367.12,4564319
2023-12-13,4389.6,4439.78,4339.23,4410.92,2055066
2023-12-14,4420.68,4457.75,4417.81,4545.4,6289750
2023-12-15,4557.8,4597.41,4545.64,4550.19,4251291
2023-12-18,4576.33,4605.9,4568.15,4572.72,7675883
2023-12-19,4609.63,4642.22,4604.2,4608.8,5922416
2023-12-20,4620.07,4650.08,4607.81,4838.45,3458114
2023-12-21,4798.72,4813.81,4738.53,4743.27,3498028
2023-12-22,4722.27,4758.33,4702.69,4707.39,4730728
2023-12-25,4727.6,4756.58,4717.59,4756.69,2087648
2023-12-26,4702.23,4715.25,4683.72,4858.95,5237142
2023-12-27,4878.07,4885.69,4866.47,5009.66,1814010
2023-12-28,5019.6,5105.36,5008.28,5153.67,4056181
2023-12-29,5152.88,5154.26,5061.46,5066.52,3354687
2024-01-01,5086.52,5122.01,5073.33,5155.11,4753775
2024-01-02,5184.85,5185.22,5182.45,5187.64,6026675
2024-01-03,5177.15,5217.59,5130.26,5135.39,6031140
2024-01-04,5133.2,5151.84,5096.65,5101.75,4699698
2024-01-05,5136.02,5199.26,5071.41,5114.37,6846054
2024-01-08,5091.08,5128.01,4995.35,5228.87,3704030
2024-01-09,5225.69,5263.75,5196.63,5201.83,3042774
2024-01-10,5212.86,5272.65,5177.94,5183.11,2864062
2024-01-11,5187.55,5269.08,5126.09,5188.91,4184589
2024-01-12,5238.53,5315.39,5202.16,5286.8,6123923
2024-01-15,5271.64,5334.71,5271.12,5276.39,4346353
2024-01-16,5287.59,5319.35,5238.86,5298.41,5578955
2024-01-17,5268.48,5307.6,5193.86,5221.33,4612987
2024-01-18,5205.38,5228.92,5127.47,5136.08,8661832
2024-01-19,5146.86,5150.65,5127.25,5356.74,3509610
2024-01-22,5327.93,5360.1,5326.56,5331.89,5033508
2024-01-23,5375.23,5381.74,5362.64,5368.01,6347767
2024-01-24,5346.73,5425.7,5264.03,5370.3,4982727
2024-01-25,5396.86,5444.13,5362.06,5367.43,3016478
2024-01-26,5377.97,5406.65,5319.89,5340.41,2979119
2024-01-29,5317.37,5340.81,5286.17,5293.37,2559032
2024-01-30,5298.12,5300.0,5267.23,5283.69,5270442
2024-01-31,5263.02,5325.18,5187.0,5211.28,4854859
2024-02-01,5236.56,5384.4,5184.43,5275.82,3938671
2024-02-02,5262.18,5292.5,5214.79,5260.28,2788245
2024-02-05,5284.18,5286.51,5266.33,5271.59,4449194
2024-02-06,5278.87,5328.03,5263.75,5269.02,3664146
2024-02-07,5215.65,5271.54,5187.01,5314.3,6603188
2024-02-08,5281.5,5327.49,5173.31,5431.04,4952722
2024-02-09,5437.75,5465.2,5418.95,5424.36,1951469
2024-02-12,5389.96,5390.86,5341.18,5385.77,3388008
2024-02-13,5365.55,5402.17,5354.92,5366.33,6318445
2024-02-14,5378.7,5440.95,5358.92,5364.28,3048336
2024-02-15,5353.23,5394.55,5297.56,5437.09,2308712
2024-02-16,5465.36,5545.74,5426.09,5434.83,6053799
2024-02-19,5400.07,5450.67,5336.79,5343.94,3502858
2024-02-20,5298.94,5302.95,5222.38,5526.64,5145733
2024-02-21,5556.26,5566.58,5534.09,5539.62,5292615
2024-02-22,5553.91,5579.61,5550.47,5556.02,6239604
2024-02-23,5527.59,5529.87,5443.04,5632.2,7023768
2024-02-26,5632.86,5647.32,5587.7,5775.17,2072595
2024-02-27,5738.7,5798.82,5725.99,5731.72,3118758
2024-02-28,5716.45,5780.58,5620.82,5716.11,4913074
2024-02-29,5732.25,5776.38,5688.87,5832.43,4053731
2024-03-01,5824.09,5859.93,5799.52,5825.37,5598145
2024-03-04,5847.32,5930.48,5813.89,5827.21,6061186
2024-03-05,5848.94,5924.18,5785.61,5976.71,7165505
2024-03-06,5985.07,5986.61,5943.28,6056.97,4536400
2024-03-07,6068.74,6070.44,6027.28,6195.86,5082798
2024-03-08,6256.79,6338.16,6228.92,6261.94,6706071
2024-03-11,6273.94,6289.53,6217.37,6223.58,5483756
2024-03-12,6182.83,6209.14,6158.06,6164.21,7408033
2024-03-13,6200.43,6278.38,6154.18,6160.33,3826112
2024-03-14,6183.0,6203.47,6160.2,6166.36,6196962
2024-03-15,6149.93,6150.53,6145.36,6151.51,3270373
2024-03-18,6180.08,6199.81,6128.17,6214.04,5214485
2024-03-19,6162.56,6175.89,6161.21,6356.99,6030434
2024-03-20,6403.86,6434.47,6367.42,6417.78,5354335
2024-03-21,6388.85,6408.49,6378.33,6554.89,1878889
2024-03-22,6592.83,6642.24,6520.47,6719.28,6097847
2024-03-25,6759.74,6803.04,6648.35,6822.2,4765283
2024-03-26,6833.42,6901.4,6790.82,6797.61,4536559
2024-03-27,6728.94,6736.37,6627.41,6736.67,6297934
2024-03-28,6721.25,6811.43,6642.72,6851.38,6012705
2024-03-29,6794.94,6942.3,6791.48,6798.27,2889369
2024-04-01,6791.09,6798.01,6785.51,6792.3,5949837
2024-04-02,6779.66,6884.61,6771.56,6778.33,5530655
2024-04-03,6746.47,6755.28,6675.54,6682.22,6591884
2024-04-04,6668.32,6761.85,6648.84,6655.49,6030857
2024-04-05,6641.57,6686.27,6616.18,6638.82,7013270
2024-04-08,6577.19,6578.4,6544.3,6599.52,6964797
2024-04-09,6597.16,6606.9,6565.9,6609.62,4414386
2024-04-10,6626.0,6660.59,6593.6,6600.2,7029603
2024-04-11,6498.15,6518.72,6496.37,6502.87,5464590
2024-04-12,6517.72,6548.46,6379.44,6662.16,3893394
2024-04-15,6684.12,6723.74,6637.24,6756.76,4421760
2024-04-16,6689.58,6752.07,6648.1,6654.75,4395401
2024-04-17,6663.44,6666.5,6634.23,6640.86,3886420
2024-04-18,6637.16,6737.94,6631.12,6754.4,5057832
2024-04-19,6738.72,6752.02,6729.64,6805.82,7061916
2024-04-22,6817.58,6882.32,6764.95,6774.39,3913546
2024-04-23,6784.62,6804.1,6745.01,6751.75,5064546
2024-04-24,6774.01,6885.93,6659.04,6745.35,1962440
2024-04-25,6750.47,6752.28,6746.05,6859.55,6121167
2024-04-26,6869.36,6894.1,6863.63,7066.57,2781205
2024-04-29,7071.3,7074.98,7025.3,7032.32,2384491
2024-04-30,7037.62,7053.45,6953.75,6960.7,6732040
2024-05-01,7039.8,7061.08,6967.1,6996.07,5021007
2024-05-02,7015.01,7048.2,6927.73,6934.66,2391192
2024-05-03,6971.49,7098.35,6960.11,7321.34,4981934
2024-05-06,7281.96,7285.3,7279.0,7302.86,5993394
2024-05-07,7266.44,7364.53,7252.19,7353.11,4057775
2024-05-08,7398.52,7413.73,7382.09,7389.47,3504602
2024-05-09,7413.88,7440.19,7363.24,7370.6,6048429
2024-05-10,7348.35,7355.27,7347.47,7354.81,2793310
2024-05-13,7366.68,7410.12,7304.41,7482.85,6078752
2024-05-14,7548.21,7553.23,7509.03,7516.54,8678554
2024-05-15,7588.11,7588.83,7564.64,7755.41,4779290
2024-05-16,7730.97,7785.02,7726.12,7755.93,3748592
2024-05-17,7691.98,7706.51,7636.29,7666.5,7154644
2024-05-20,7640.59,7705.06,7636.48,7644.12,6154953
2024-05-21,7615.68,7699.04,7495.85,7613.2,6874565
2024-05-22,7574.59,7639.75,7511.13,7681.51,4976655
2024-05-23,7572.58,7611.46,7534.66,7542.2,5183364
2024-05-24,7527.03,7576.68,7463.27,7470.74,6682248
