Date,Open,High,Low,Close,Volume
2023-05-23,4404.12,4407.27,4337.27,4373.99,6335574
2023-05-24,4389.08,4411.06,4386.9,4391.29,4009518
2023-05-25,4409.7,4428.26,4388.0,4392.39,1769985
2023-05-26,4421.31,4442.48,4383.16,4483.95,4411981
2023-05-29,4512.47,4540.31,4481.62,4486.11,6817915
2023-05-30,4493.14,4509.73,4486.7,4491.18,5612979
2023-05-31,4463.44,4523.82,4395.49,4564.11,4056104
2023-06-01,4606.11,4630.79,4527.47,4532.0,6853717
2023-06-02,4527.76,4552.58,4520.51,4574.55,6676098
2023-06-05,4614.31,4630.91,4553.12,4577.54,5390420
2023-06-06,4551.07,4594.63,4535.42,4548.01,5049195
2023-06-07,4527.31,4537.74,4485.46,4609.27,6552874
2023-06-08,4558.21,4600.58,4490.0,4500.32,4874843
2023-06-09,4461.18,4502.3,4416.39,4481.01,5104016
2023-06-12,4461.6,4469.49,4437.21,4441.65,7510178
2023-06-13,4477.37,4535.56,4440.22,4551.38,3277605
2023-06-14,4573.74,4644.08,4522.39,4526.92,6526492
2023-06-15,4534.29,4559.3,4518.85,4571.08,3010291
2023-06-16,4599.8,4653.6,4589.25,4597.19,2703338
2023-06-19,4611.37,4637.75,4608.5,4716.45,4498884
2023-06-20,4732.43,4780.68,4731.31,4736.04,5337961
2023-06-21,4725.54,4731.76,4686.51,4691.19,2590134
2023-06-22,4740.44,4805.93,4679.18,4807.25,4245537
2023-06-23,4814.85,4829.02,4803.57,4808.37,3964188
2023-06-26,4781.94,4821.71,4778.73,4783.5,6023078
2023-06-27,4826.19,4854.18,4814.64,4875.87,5708003
2023-06-28,4878.09,4914.32,4854.57,4859.42,6303734
2023-06-29,4885.29,4922.58,4883.44,4953.52,4686029
2023-06-30,4985.41,5103.26,4946.23,4951.17,5455727
2023-07-03,4972.61,4984.09,4900.34,4905.24,6039377
2023-07-04,4887.41,4971.45,4790.03,4813.94,4175664
2023-07-05,4838.77,4857.5,4836.57,4842.68,2120490
2023-07-06,4842.27,4875.67,4818.4,4983.54,3115239
2023-07-07,5007.85,5021.82,4993.84,5088.52,5510076
2023-07-10,5105.94,5155.37,5089.02,5094.11,3372274
2023-07-11,5068.88,5218.37,5005.79,5010.8,3016313
2023-07-12,5025.28,5052.79,4997.7,5002.7,4811818
2023-07-13,5012.54,5016.85,4901.3,4991.01,3722890
2023-07-14,4996.25,5145.4,4977.89,4982.87,6382702
2023-07-17,4997.3,5018.29,4966.98,5204.34,3303667
2023-07-18,5219.13,5267.48,5190.14,5195.33,4373949
2023-07-19,5186.13,5236.74,5138.5,5143.64,5082401
2023-07-20,5121.74,5186.2,5110.62,5115.74,8640074
2023-07-21,5129.02,5199.68,5100.06,5235.34,8132664
2023-07-24,5185.52,5283.0,5088.5,5227.48,3697560
2023-07-25,5244.25,5382.47,5244.07,5280.21,6386405
2023-07-26,5248.09,5252.58,5199.52,5276.47,3656980
2023-07-27,5263.55,5315.96,5229.27,5355.49,4648069
2023-07-28,5356.72,5434.32,5340.67,5352.95,8931189
2023-07-31,5317.24,5395.09,5264.23,5348.68,7637930
2023-08-01,5360.62,5381.48,5357.77,5493.41,6644703
2023-08-02,5472.79,5544.99,5461.68,5467.14,4904713
2023-08-03,5507.73,5532.92,5505.37,5515.77,6272646
2023-08-04,5441.41,5474.43,5429.92,5573.65,4262146
2023-08-07,5510.89,5545.04,5475.88,5481.36,4063481
2023-08-08,5475.29,5508.4,5354.53,5575.16,6912312
2023-08-09,5596.96,5660.63,5585.68,5597.91,5898191
2023-08-10,5620.35,5661.62,5615.75,5673.44,7183733
2023-08-11,5697.42,5742.38,5692.65,5859.85,5614644
2023-08-14,5829.58,5911.39,5788.89,5794.68,4280760
2023-08-15,5804.99,5831.88,5793.54,5842.88,7549936
2023-08-16,5880.44,5891.65,5825.09,5830.91,5596890
2023-08-17,5894.21,5907.07,5844.25,5850.1,3365550
2023-08-18,5822.55,5844.12,5740.71,5826.12,6353415
2023-08-21,5794.38,5882.42,5764.79,5915.55,4013248
2023-08-22,5945.88,6010.81,5892.95,5968.1,5829876
2023-08-23,5926.01,5979.05,5890.61,5896.51,5694809
2023-08-24,5848.14,5897.74,5776.06,5914.49,5938446
2023-08-25,5889.76,5924.04,5874.42,5880.3,3487167
2023-08-28,5811.05,5831.37,5720.12,5823.88,4604827
2023-08-29,5847.61,5865.27,5828.34,5934.96,5502587
2023-08-30,5946.22,5974.12,5854.91,6038.0,5918703
2023-08-31,6001.17,6015.82,5998.81,6004.81,5500789
2023-09-01,6056.38,6121.89,5976.91,6133.55,6993399
2023-09-04,6147.78,6214.85,6024.07,6275.5,5373962
2023-09-05,6314.85,6324.0,6313.34,6319.65,7345120
2023-09-06,6288.62,6384.98,6257.18,6263.44,5551473
2023-09-07,6184.52,6223.2,6129.77,6135.9,5185321
2023-09-08,6207.84,6239.24,6142.11,6393.67,7943880
2023-09-11,6393.81,6458.48,6308.04,6314.34,4272041
2023-09-12,6360.98,6468.16,6325.17,6331.5,7980591
2023-09-13,6311.33,6332.48,6289.72,6509.4,6280963
2023-09-14,6525.6,6555.83,6522.76,6600.4,1205659
2023-09-15,6588.65,6604.55,6512.82,6641.54,4693293
2023-09-18,6711.49,6817.07,6680.23,6693.26,4889078
2023-09-19,6675.12,6688.14,6624.5,6631.13,5934066
2023-09-20,6656.18,6709.71,6596.58,6603.18,5379747
2023-09-21,6635.68,6637.91,6605.5,6612.11,4705300
2023-09-22,6603.94,6653.24,6592.27,6598.86,4263269
2023-09-25,6587.58,6604.46,6571.67,6581.42,5719162
2023-09-26,6615.95,6658.94,6536.35,6542.89,4269195
2023-09-27,6529.07,6579.34,6444.45,6471.47,5272139
2023-09-28,6494.57,6530.77,6467.75,6474.22,4952841
2023-09-29,6441.26,6478.18,6326.23,6396.86,5451661
2023-10-02,6403.92,6576.38,6381.52,6387.9,4856803
2023-10-03,6319.82,6324.91,6267.17,6437.42,4175689
2023-10-04,6432.91,6473.79,6321.05,6393.51,7748835
2023-10-05,6424.74,6455.71,6401.05,6477.27,2108491
2023-10-06,6466.43,6521.08,6463.27,6469.73,4921393
2023-10-09,6535.88,6617.38,6531.83,6662.21,4450239
2023-10-10,6594.1,6655.06,6491.05,6559.95,4634924
2023-10-11,6548.15,6672.83,6441.68,6840.69,4761432
2023-10-12,6852.82,6956.75,6751.61,6758.36,5325163
2023-10-13,6713.87,6753.4,6657.65,6664.31,4191315
2023-10-16,6642.39,6697.74,6569.0,6673.68,6826938
2023-10-17,6653.13,6700.89,6637.79,6812.1,5291161
2023-10-18,6790.39,6823.25,6715.54,6884.96,5612910
2023-10-19,6872.25,6929.88,6811.31,6947.82,6843470
2023-10-20,6921.25,6952.97,6776.8,6842.4,4953411
2023-10-23,6805.05,6868.78,6759.61,6846.86,4719006
2023-10-24,6754.91,6898.16,6713.92,6818.77,878742
2023-10-25,6798.33,6834.1,6703.94,6748.02,5574483
2023-10-26,6753.74,6897.63,6701.85,6784.86,5762402
2023-10-27,6944.69,7089.42,6824.91,6906.85,5430993
2023-10-30,6904.96,6934.26,6865.62,6952.54,2724239
2023-10-31,6983.85,7012.92,6904.93,6923.09,6885723
2023-11-01,6900.85,6925.59,6850.41,7007.53,6028261
2023-11-02,7085.25,7097.69,7037.88,7101.27,6943807
2023-11-03,7070.65,7123.32,7056.88,7063.94,5137628
2023-11-06,7074.63,7082.85,7059.44,7300.04,6478174
2023-11-07,7338.11,7371.54,7272.86,7480.52,6314070
2023-11-08,7546.61,7592.19,7529.29,7536.82,4411293
2023-11-09,7581.89,7617.25,7533.32,7555.27,5486085
2023-11-10,7503.25,7509.64,7278.81,7477.45,2554290
2023-11-13,7531.56,7590.11,7496.41,7762.93,3576625
2023-11-14,7844.31,7917.44,7825.76,8024.83,3340559
2023-11-15,7985.13,8033.73,7942.89,7950.84,6834624
2023-11-16,7938.49,7966.47,7893.21,7901.1,5405086
2023-11-17,7810.45,7815.81,7703.58,8123.22,6367044
2023-11-20,8128.38,8231.1,8059.58,8219.17,5299715
2023-11-21,8232.19,8336.93,8171.89,8282.19,2517668
2023-11-22,8234.49,8244.59,8226.8,8235.02,8617515
2023-11-23,8309.95,8359.98,8303.96,8312.27,3572122
2023-11-24,8316.13,8337.57,8212.86,8374.21,4767111
2023-11-27,8278.35,8349.57,8244.11,8593.37,5834829
2023-11-28,8524.51,8565.95,8392.61,8711.66,4293313
2023-11-29,8706.76,8822.2,8594.69,8603.29,4124601
2023-11-30,8656.89,8788.42,8411.71,8581.37,5827611
2023-12-01,8643.17,8683.21,8607.61,8845.23,2195387
2023-12-04,8824.61,8841.42,8784.97,8793.76,5051661
2023-12-05,8662.47,8719.49,8623.18,8631.81,5088476
2023-12-06,8654.95,8684.6,8640.2,8648.84,4690083
2023-12-07,8680.5,8694.13,8629.59,8722.03,6071914
2023-12-08,8614.75,8714.61,8585.79,8690.65,6795870
2023-12-11,8619.12,8680.27,8594.25,8602.85,7602404
2023-12-12,8558.62,8606.17,8541.13,8549.67,4406478
2023-12-13,8565.96,8594.47,8557.96,8566.52,2728294
2023-12-14,8583.05,8733.67,8581.47,8624.29,6039084
2023-12-15,8558.61,8704.32,8541.29,8840.5,3900450
2023-12-18,8936.94,9006.21,8887.51,8981.45,4627207
2023-12-19,9046.14,9058.84,8868.2,8877.07,4721231
2023-12-20,8893.58,8898.61,8785.17,8793.95,5215381
2023-12-21,8698.03,8764.11,8689.81,8773.64,3704175
2023-12-22,8840.99,8933.09,8789.4,8820.74,5869785
2023-12-25,8783.33,8858.47,8638.45,8974.03,3905596
2023-12-26,8993.49,9109.79,8942.02,9077.24,2195275
2023-12-27,9013.97,9039.49,8986.85,8995.83,5583468
2023-12-28,9009.41,9026.91,8941.32,9201.08,7483110
2023-12-29,9174.38,9230.54,9129.31,9138.44,4790904
2024-01-01,9179.0,9354.26,9057.99,9195.1,4382760
2024-01-02,9190.17,9193.63,9031.07,9467.7,5061988
2024-01-03,9492.87,9583.2,9395.93,9585.61,4598538
2024-01-04,9634.31,9839.25,9624.76,9634.39,5648394
2024-01-05,9661.56,9729.93,9592.75,9643.07,3655036
2024-01-08,9691.79,9727.57,9410.05,9622.04,3442184
2024-01-09,9527.87,9645.77,9517.44,9783.91,5469776
2024-01-10,9748.3,9792.75,9703.55,9713.25,3268455
2024-01-11,9611.16,9648.63,9595.97,9605.56,4376049
2024-01-12,9551.06,9609.15,9425.26,9702.16,3496674
2024-01-15,9658.36,9800.03,9609.93,9849.65,5773442
2024-01-16,9907.48,9959.21,9798.13,9844.9,3829701
2024-01-17,9923.5,10042.26,9834.81,10103.7,7744430
2024-01-18,10078.86,10150.66,9848.9,9957.39,2697439
2024-01-19,9845.07,9915.23,9659.67,9774.71,5655969
2024-01-22,9785.57,9827.2,9763.82,10038.79,3571525
2024-01-23,9998.02,10075.27,9915.01,10181.06,5676837
2024-01-24,10253.36,10374.14,10082.41,10568.8,6103432
2024-01-25,10681.79,10858.74,10625.77,10636.39,6082218
2024-01-26,10569.37,10649.44,10424.52,10719.5,5425626
2024-01-29,10655.96,10746.2,10522.81,10825.26,4941470
2024-01-30,10798.11,11016.86,10682.48,11214.15,3079316
2024-01-31,11226.89,11340.0,11086.01,11271.74,6406873
2024-02-01,11272.58,11595.93,11084.49,11514.66,4740797
2024-02-02,11567.99,11619.04,11483.18,11624.44,2213147
2024-02-05,11666.51,11701.3,11592.0,11916.9,5551429
2024-02-06,11927.49,12032.58,11842.54,12214.17,7154503
2024-02-07,12196.72,12202.33,12086.38,12486.45,5998125
2024-02-08,12631.88,12742.83,12584.13,12694.14,5969734
2024-02-09,12677.72,12788.39,12565.98,12864.37,3625588
2024-02-12,12968.99,13120.75,12951.57,12993.53,5831086
2024-02-13,12926.35,12930.23,12648.12,13156.81,2657760
2024-02-14,13275.49,13319.32,13247.39,13260.64,4567941
2024-02-15,13373.51,13706.21,13202.73,13467.93,3189467
2024-02-16,13381.04,13605.35,13254.52,13267.77,6705971
2024-02-19,13294.72,13419.42,13265.92,13279.19,6651232
2024-02-20,13363.75,13434.85,13315.42,13838.48,4999529
2024-02-21,13740.35,13802.11,13453.72,13467.18,4457805
2024-02-22,13500.83,13508.1,13368.21,13807.8,8480061
2024-02-23,13824.05,13949.02,13609.92,13899.52,6655816
2024-02-26,13939.15,13939.48,13857.01,13870.86,6252126
2024-02-27,13946.91,14162.49,13725.18,14111.23,7099391
2024-02-28,13997.59,14188.77,13976.74,14142.55,7694541
2024-02-29,14202.46,14236.93,14056.69,14556.1,3552941
2024-03-01,14698.33,14740.13,14464.54,14902.32,4794506
2024-03-04,14855.88,14906.52,14792.25,14883.26,4109282
2024-03-05,14868.47,14880.15,14551.96,15009.18,3530418
2024-03-06,14905.31,15156.82,14637.93,14652.56,3936468
2024-03-07,14824.29,14902.24,14797.94,14947.47,5196597
2024-03-08,14940.52,15119.11,14723.75,15485.02,2476011
2024-03-11,15389.87,15432.94,15241.43,15550.23,3907591
2024-03-12,15752.23,15939.77,15718.74,16080.5,6658850
2024-03-13,16026.09,16156.9,16013.57,16307.07,5208590
2024-03-14,16152.77,16282.45,16140.82,16156.97,7958813
2024-03-15,16022.6,16103.61,15784.01,16755.3,4393403
2024-03-18,16804.71,16900.45,16771.86,16788.63,5653963
2024-03-19,16533.55,16646.32,16512.69,16529.2,8070293
2024-03-20,16462.27,16528.62,16134.41,16193.25,4174827
2024-03-21,16178.97,16314.99,16145.35,16161.49,4201747
2024-03-22,16102.6,16115.03,16034.03,16242.11,2335982
2024-03-25,16345.8,16387.08,16119.48,16495.92,6651984
2024-03-26,16542.09,16764.79,16455.7,16514.66,8408652
2024-03-27,16602.75,16698.01,16390.85,16407.24,5439073
2024-03-28,16421.57,16522.42,16398.42,16948.25,6043103
2024-03-29,16832.22,16850.99,16696.73,16713.42,4379576
2024-04-01,16665.52,16874.7,16644.25,16660.89,605826
2024-04-02,16866.12,17049.75,16802.65,16877.53,3242518
2024-04-03,17049.25,17372.72,17022.53,17403.37,5262930
2024-04-04,17263.79,17334.88,17241.01,17258.25,4672020
2024-04-05,17248.79,17262.74,17239.78,17257.02,3924475
2024-04-08,17124.01,17291.45,16763.44,17524.23,7079524
2024-04-09,17492.45,17947.81,17429.25,17475.25,3484102
2024-04-10,17421.22,17687.8,17305.39,17322.69,2603601
2024-04-11,17288.7,17325.61,17202.92,17220.12,5767249
2024-04-12,17420.06,17562.12,17411.68,17429.09,4464990
2024-04-15,17552.56,17662.67,17544.62,17575.8,4247323
2024-04-16,17431.07,17487.36,17420.43,17610.69,4199599
2024-04-17,17739.69,17895.22,17435.98,17453.41,5652155
2024-04-18,17503.2,17642.45,17428.92,17956.36,1674771
2024-04-19,18010.53,18459.58,17836.61,18602.77,4127326
2024-04-22,18471.75,18508.31,18089.77,18107.86,3423035
2024-04-23,18270.55,18609.97,18251.66,18269.91,8143765
2024-04-24,18444.69,18569.92,18294.84,18432.14,4759459
2024-04-25,18468.73,18736.71,18306.31,18324.61,7064744
2024-04-26,18359.04,18485.18,18089.8,18107.89,4946261
2024-04-29,18050.15,18333.15,17987.57,18962.24,2239883
2024-04-30,18958.57,19080.01,18935.24,18954.17,3051175
2024-05-01,18980.65,19124.28,18564.98,19439.82,6437578
2024-05-02,19445.85,19490.39,19236.94,19538.93,6356026
2024-05-03,19504.06,19759.95,19441.49,19585.6,3094908
2024-05-06,19619.32,19782.55,19494.1,19513.59,3400647
2024-05-07,19762.36,20025.47,19382.85,19402.24,5106880
2024-05-08,19251.65,19385.59,19074.9,19734.71,4405655
2024-05-09,19861.22,19981.2,19403.69,19423.09,6888849
2024-05-10,19556.69,19747.05,19359.73,19694.04,4658785
2024-05-13,19596.68,19737.6,19194.98,19602.83,6173195
2024-05-14,19509.8,19661.95,19298.71,19318.01,4377179
2024-05-15,19321.95,19343.47,19287.35,19480.71,6039283
2024-05-16,19566.58,19759.46,19510.98,20039.99,6341970
2024-05-17,19874.92,19944.78,19481.75,19899.54,7846650
2024-05-20,19786.37,19951.45,19635.19,19654.83,4050867
2024-05-21,19725.16,19850.28,19678.62,20024.67,5632319
2024-05-22,20056.72,20124.74,19982.5,20013.11,5686708
2024-05-23,19953.44,19989.86,19755.91,19945.45,3783498
2024-05-24,19812.13,19863.38,19769.98,20128.28,4353311
