Date,Open,High,Low,Close,Volume
2023-04-06,4191.7,4194.32,4178.71,4193.41,6417967
2023-04-07,4183.67,4238.53,4123.8,4127.92,3411444
2023-04-10,4147.06,4158.22,4145.22,4176.33,6625374
2023-04-11,4170.49,4214.86,4108.13,4216.1,3740708
2023-04-12,4240.4,4244.61,4220.42,4281.02,6339782
2023-04-13,4292.56,4323.5,4278.02,4293.6,4938110
2023-04-14,4307.12,4367.87,4297.04,4301.34,3742249
2023-04-17,4287.93,4294.37,4179.84,4247.12,3686277
2023-04-18,4256.62,4280.62,4250.21,4349.8,6491527
2023-04-19,4366.29,4381.57,4349.69,4354.04,4705860
2023-04-20,4361.53,4379.76,4315.95,4353.06,5927540
2023-04-21,4379.68,4411.3,4336.48,4408.27,6276079
2023-04-24,4424.78,4459.26,4404.43,4487.72,3857359
2023-04-25,4482.07,4531.51,4480.57,4485.05,3683573
2023-04-26,4491.32,4533.23,4483.54,4513.62,6948724
2023-04-27,4526.27,4548.9,4488.94,4508.65,3146445
2023-04-28,4505.39,4550.75,4500.18,4507.53,7455817
2023-05-01,4480.44,4520.76,4429.76,4505.16,5249739
2023-05-02,4534.35,4542.08,4521.52,4535.82,5176561
2023-05-03,4503.97,4589.42,4487.58,4518.57,5922745
2023-05-04,4532.03,4536.49,4512.0,4571.42,5578566
2023-05-05,4555.87,4601.13,4546.52,4603.79,7087881
2023-05-08,4604.21,4614.43,4578.11,4582.68,5081077
2023-05-09,4585.1,4615.79,4510.72,4515.23,3052844
2023-05-10,4540.15,4562.82,4507.54,4580.11,7201775
2023-05-11,4579.53,4662.84,4524.26,4625.39,6749792
2023-05-12,4642.7,4649.34,4633.26,4672.96,6223631
2023-05-15,4684.79,4718.9,4651.38,4671.25,3589976
2023-05-16,4663.68,4696.82,4660.15,4835.28,5290109
2023-05-17,4836.5,4840.09,4814.9,4834.03,6691682
2023-05-18,4836.35,4863.21,4805.03,4809.83,5110795
2023-05-19,4833.94,4879.3,4823.12,4845.16,2249441
2023-05-22,4828.2,4851.18,4801.3,4842.62,4759160
2023-05-23,4831.32,4845.8,4773.05,4943.65,2115842
2023-05-24,4955.63,4961.81,4950.25,4955.2,5176382
2023-05-25,4958.35,4978.44,4927.24,4932.17,5351388
2023-05-26,4944.57,4974.11,4927.47,4965.71,6443753
2023-05-29,4990.02,4992.07,4982.3,5004.86,3275438
2023-05-30,5000.79,5026.86,4978.32,4983.37,5326577
2023-05-31,4966.11,4990.57,4963.41,4968.37,4457414
2023-06-01,4967.06,4982.63,4944.18,4949.12,7389446
2023-06-02,4979.58,5010.65,4977.15,4982.12,4510028
2023-06-05,5024.02,5034.84,5011.36,5063.61,3499055
2023-06-06,5045.42,5088.01,5014.13,5019.14,5816873
2023-06-07,5062.45,5067.69,5012.26,5018.41,4311684
2023-06-08,4996.96,5027.05,4968.62,4973.59,6087621
2023-06-09,5005.48,5072.14,4905.09,4943.77,9236330
2023-06-12,4936.42,4956.89,4925.12,4930.04,5598566
2023-06-13,4902.71,4910.9,4858.59,4900.26,5212393
2023-06-14,4910.05,4950.28,4853.15,4951.7,4597791
2023-06-15,4955.16,4991.93,4913.74,4918.66,2096855
2023-06-16,4907.31,4953.01,4903.17,4908.07,4271481
2023-06-19,4877.4,4915.82,4864.13,4868.99,6668951
2023-06-20,4867.54,4870.45,4858.05,4921.66,6174739
2023-06-21,4928.59,4948.07,4921.27,4967.48,4493183
2023-06-22,4967.53,4977.08,4951.63,4956.58,5701535
2023-06-23,4983.86,5024.72,4940.02,5075.31,4522762
2023-06-26,5088.12,5120.39,5083.06,5111.99,2773092
2023-06-27,5125.05,5173.34,5118.78,5224.18,4715459
2023-06-28,5242.82,5324.24,5154.05,5354.16,4573061
2023-06-29,5309.81,5320.52,5256.14,5344.48,5617348
2023-06-30,5323.34,5365.12,5293.33,5397.67,5013286
2023-07-03,5365.58,5402.3,5355.42,5360.78,7028059
2023-07-04,5408.05,5409.61,5326.31,5416.58,4429316
2023-07-05,5402.24,5464.15,5372.74,5459.47,4161254
2023-07-06,5448.91,5488.21,5434.42,5439.85,6699207
2023-07-07,5476.35,5501.06,5451.25,5456.7,5119872
2023-07-10,5464.06,5501.84,5436.4,5472.24,2426437
2023-07-11,5450.89,5470.12,5448.11,5596.7,5357256
2023-07-12,5576.93,5585.55,5563.19,5603.96,5870851
2023-07-13,5632.42,5633.38,5567.8,5705.71,3938840
2023-07-14,5758.67,5771.85,5725.01,5893.66,8116666
2023-07-17,5892.84,5913.62,5885.73,5953.58,6916784
2023-07-18,5967.84,5972.09,5905.26,5943.49,6546379
2023-07-19,5936.3,5954.21,5931.58,5937.51,4433920
2023-07-20,5971.05,6001.69,5940.11,6150.15,6466771
2023-07-21,6088.54,6112.63,6011.31,6017.32,292228
2023-07-24,6013.86,6061.93,6011.34,6017.35,5124367
2023-07-25,6006.86,6070.02,5947.52,6074.71,4510079
2023-07-26,6125.37,6191.96,6065.18,6120.02,8381057
2023-07-27,6114.82,6122.66,6053.1,6197.63,6429764
2023-07-28,6218.17,6245.56,6187.41,6193.6,5125808
2023-07-31,6165.49,6216.31,6147.21,6153.35,4193032
2023-08-01,6165.41,6168.82,6152.97,6183.05,3512709
2023-08-02,6185.79,6192.31,6120.71,6273.87,3677849
2023-08-03,6276.25,6327.41,6235.58,6281.15,4456251
2023-08-04,6306.15,6335.93,6278.85,6285.13,1891467
2023-08-07,6289.2,6292.84,6239.18,6322.7,7001343
2023-08-08,6304.18,6354.4,6280.84,6374.7,2811862
2023-08-09,6380.99,6469.64,6369.06,6422.25,4218547
2023-08-10,6393.91,6431.78,6389.28,6395.67,5062843
2023-08-11,6466.5,6518.71,6413.87,6507.87,5249727
2023-08-14,6442.38,6473.0,6420.7,6427.12,3263876
2023-08-15,6373.65,6375.36,6337.12,6474.32,5622176
2023-08-16,6448.13,6535.34,6368.83,6375.2,3666710
2023-08-17,6370.92,6416.15,6355.8,6362.16,5015818
2023-08-18,6392.63,6445.44,6373.89,6393.29,4499770
2023-08-21,6417.07,6456.55,6374.55,6402.63,5421817
2023-08-22,6395.28,6421.47,6382.7,6561.28,2704581
2023-08-23,6557.9,6599.61,6530.17,6536.7,5519469
2023-08-24,6519.41,6552.91,6453.39,6478.91,6626750
2023-08-25,6478.23,6506.69,6402.74,6504.09,4161800
2023-08-28,6516.86,6541.69,6493.85,6500.34,6389386
2023-08-29,6489.8,6498.07,6442.74,6531.36,3857088
2023-08-30,6527.47,6567.58,6491.34,6527.42,2347803
2023-08-31,6609.46,6690.24,6576.03,6582.6,4829611
2023-09-01,6567.58,6625.68,6555.51,6562.07,4293867
2023-09-04,6592.97,6666.81,6522.43,6664.82,4621062
2023-09-05,6574.08,6587.76,6574.0,6588.94,5080846
2023-09-06,6552.24,6577.8,6523.24,6616.8,6419865
2023-09-07,6633.58,6652.62,6630.29,6644.03,5161549
2023-09-08,6671.89,6701.95,6574.87,6879.99,5119474
2023-09-11,6769.13,6827.73,6743.52,6750.26,4402332
2023-09-12,6737.6,6766.48,6664.05,6670.72,5514737
2023-09-13,6688.17,6718.21,6651.32,6657.98,4240047
2023-09-14,6664.68,6733.98,6569.16,6646.09,3000982
2023-09-15,6599.97,6644.64,6574.81,6643.47,6381538
2023-09-18,6630.09,6650.17,6528.65,6609.19,6102698
2023-09-19,6609.37,6694.88,6514.77,6557.78,6584151
2023-09-20,6579.49,6621.59,6534.03,6730.31,3552660
2023-09-21,6736.32,6736.81,6728.12,6864.58,3942334
2023-09-22,6825.67,6826.63,6806.57,7150.46,6014761
2023-09-25,7138.17,7190.94,7044.21,7051.26,5172412
2023-09-26,7093.53,7149.23,7082.15,7089.24,5403218
2023-09-27,7073.79,7158.88,7064.43,7071.49,1676266
2023-09-28,7065.69,7107.06,7012.88,7019.89,6189066
2023-09-29,6976.35,7028.01,6950.37,6957.32,3314182
2023-10-02,6968.36,7088.35,6930.24,6937.17,6703430
2023-10-03,6927.95,6994.6,6888.83,6895.71,3493880
2023-10-04,6923.07,6930.41,6873.45,6880.33,2140645
2023-10-05,6877.77,6984.2,6839.02,7090.75,6323595
2023-10-06,7121.35,7219.75,7102.54,7109.64,6548986
2023-10-09,7153.06,7177.09,7116.93,7169.11,6247248
2023-10-10,7193.14,7264.85,7096.89,7130.73,4602402
2023-10-11,7103.69,7237.87,7091.66,7098.75,6295885
2023-10-12,7121.68,7131.04,7079.78,7086.85,4260622
2023-10-13,7027.02,7092.15,6938.11,7190.61,5098682
2023-10-16,7240.83,7248.95,7228.49,7248.73,4812617
2023-10-17,7242.18,7300.15,7234.57,7316.59,6547070
2023-10-18,7328.52,7378.3,7259.12,7345.98,4743115
2023-10-19,7348.68,7349.51,7215.78,7223.0,2015080
2023-10-20,7233.08,7252.14,7217.08,7294.37,6926157
2023-10-23,7248.2,7276.45,7226.44,7328.56,8290174
2023-10-24,7357.97,7360.9,7312.11,7319.42,4110945
2023-10-25,7339.56,7352.77,7271.56,7296.98,6316321
2023-10-26,7307.75,7336.84,7288.17,7476.34,5354064
2023-10-27,7464.22,7512.07,7451.18,7458.63,4723566
2023-10-30,7452.18,7523.36,7403.76,7538.89,5346067
2023-10-31,7542.11,7558.29,7537.22,7675.61,5185143
2023-11-01,7628.6,7715.65,7608.82,7616.43,3119897
2023-11-02,7629.1,7635.36,7545.03,7594.44,3743928
2023-11-03,7623.01,7672.39,7614.01,7697.48,4943469
2023-11-06,7705.04,7767.88,7671.32,7689.1,7028543
2023-11-07,7612.72,7722.08,7521.82,7548.17,4938623
2023-11-08,7543.53,7596.67,7487.67,7573.33,4132681
2023-11-09,7582.72,7586.16,7577.79,7585.37,4234904
2023-11-10,7594.52,7644.69,7562.71,7570.28,5920190
2023-11-13,7569.24,7613.25,7521.25,7528.77,4200493
2023-11-14,7504.54,7508.68,7471.08,7584.64,4567774
2023-11-15,7589.44,7597.81,7579.08,7589.15,5765901
2023-11-16,7563.79,7637.88,7551.26,7558.81,5282110
2023-11-17,7531.79,7566.87,7415.3,7451.11,5498558
2023-11-20,7396.17,7419.67,7350.32,7357.67,3348070
2023-11-21,7380.29,7432.33,7379.08,7386.46,7384284
2023-11-22,7363.18,7474.62,7339.56,7346.9,6482913
2023-11-23,7335.14,7366.13,7263.17,7270.44,4151094
2023-11-24,7268.13,7346.35,7234.63,7241.87,5717210
2023-11-27,7224.31,7232.02,7145.85,7450.43,2978436
2023-11-28,7440.37,7442.06,7340.75,7348.09,7975556
2023-11-29,7371.46,7392.98,7320.65,7432.61,3914770
2023-11-30,7472.15,7522.94,7466.23,7473.7,3518715
2023-12-01,7496.97,7525.07,7433.52,7440.95,6596256
2023-12-04,7519.26,7543.03,7419.5,7493.81,2941385
2023-12-05,7484.19,7539.1,7440.28,7447.72,5890309
2023-12-06,7447.81,7478.29,7435.41,7500.06,4351548
2023-12-07,7507.36,7556.09,7439.65,7447.09,6693271
2023-12-08,7439.78,7450.3,7414.0,7421.42,2382859
2023-12-11,7388.52,7405.28,7377.57,7495.25,4331363
2023-12-12,7467.49,7542.9,7442.39,7614.34,6899495
2023-12-13,7637.04,7671.17,7546.29,7674.84,5969194
2023-12-14,7664.5,7737.57,7627.81,7665.81,5091178
2023-12-15,7727.83,7732.23,7664.06,7683.08,4532486
2023-12-18,7640.19,7679.89,7612.01,7643.29,6414407
2023-12-19,7649.11,7667.98,7534.08,7641.35,6744501
2023-12-20,7628.48,7666.37,7578.92,7653.03,1468275
2023-12-21,7653.62,7719.54,7625.36,7703.69,2416614
2023-12-22,7680.37,7702.49,7658.31,7813.29,4782699
2023-12-25,7826.6,7827.5,7772.53,7780.3,5646514
2023-12-26,7785.99,7819.68,7697.74,7856.97,4601119
2023-12-27,7875.35,7978.11,7757.29,7800.57,4685936
2023-12-28,7848.24,7938.14,7741.89,7865.52,4855999
2023-12-29,7858.98,7882.98,7801.32,7809.12,5518121
2024-01-01,7796.52,7838.11,7655.39,7844.6,5919898
2024-01-02,7882.08,7960.5,7785.4,7793.19,3846850
2024-01-03,7778.16,7809.83,7766.25,7774.02,4982003
2024-01-04,7742.09,7823.23,7702.71,7819.6,7376741
2024-01-05,7793.65,7831.45,7778.17,7925.88,6532944
2024-01-08,7932.92,7951.77,7879.55,8007.14,3973339
2024-01-09,7962.49,7978.57,7878.02,8092.68,3331508
2024-01-10,8052.99,8124.84,7988.97,8112.82,4075893
2024-01-11,8167.92,8211.97,8102.55,8191.51,5378292
2024-01-12,8123.72,8249.0,8111.18,8154.24,3312203
2024-01-15,8116.96,8148.86,8084.98,8103.74,6170302
2024-01-16,8063.78,8083.87,7970.76,8073.91,5189468
2024-01-17,8152.1,8231.96,8106.66,8344.46,4512713
2024-01-18,8374.59,8432.15,8334.33,8422.23,6197850
2024-01-19,8461.88,8554.86,8457.89,8605.83,4486542
2024-01-22,8638.43,8650.98,8611.48,8692.24,2592942
2024-01-23,8651.2,8657.41,8549.02,8754.47,6307333
2024-01-24,8766.5,8835.3,8681.81,9019.16,5220615
2024-01-25,9038.5,9051.26,9004.94,9026.08,4948153
2024-01-26,9060.42,9209.18,8971.62,9049.97,3229309
2024-01-29,9110.48,9147.96,9018.44,9194.61,7616466
2024-01-30,9220.24,9233.46,9193.83,9405.64,3688701
2024-01-31,9401.22,9431.01,9324.36,9360.82,6661581
2024-02-01,9383.1,9425.41,9373.47,9454.66,3799114
2024-02-02,9442.37,9455.06,9424.02,9487.52,4792497
2024-02-05,9472.49,9681.87,9412.36,9530.12,4650187
2024-02-06,9512.06,9520.77,9492.56,9502.05,2645915
2024-02-07,9476.63,9490.37,9460.76,9675.58,2776404
2024-02-08,9645.05,9747.68,9636.2,9767.42,8076870
2024-02-09,9738.96,9745.73,9720.39,9730.11,4534404
2024-02-12,9766.12,9803.07,9723.79,9733.52,4015854
2024-02-13,9785.41,9819.47,9765.26,9810.72,7192575
2024-02-14,9850.75,9940.06,9768.86,9933.54,4903493
2024-02-15,9914.55,9985.03,9901.54,9924.8,6169742
2024-02-16,9909.17,10017.97,9854.51,10003.28,7150749
2024-02-19,9945.41,9969.31,9865.89,10109.52,4742756
2024-02-20,10078.33,10145.77,9994.83,10004.83,3194129
2024-02-21,10014.29,10058.41,9993.33,10112.53,3934795
2024-02-22,10022.72,10052.46,10018.28,10028.3,3262095
2024-02-23,9951.83,9987.64,9889.29,10129.83,6781570
2024-02-26,10095.12,10176.65,10060.02,10187.91,5600254
2024-02-27,10101.73,10163.03,10099.63,10173.66,6150961
2024-02-28,10179.83,10203.4,10173.78,10280.59,5469298
2024-02-29,10283.43,10302.75,10277.58,10356.28,5401213
2024-03-01,10372.85,10470.34,10353.59,10363.95,6325410
2024-03-04,10304.48,10382.48,10280.25,10382.07,3132423
2024-03-05,10365.37,10409.35,10330.06,10505.41,6059758
2024-03-06,10504.57,10544.71,10405.33,10716.58,5888170
2024-03-07,10684.77,10738.59,10679.52,10690.2,5652817
2024-03-08,10656.91,10682.55,10647.85,10658.49,6003627
2024-03-11,10742.16,10798.88,10616.95,10627.57,4774297
2024-03-12,10597.97,10613.39,10588.13,10598.72,2277674
2024-03-13,10611.89,10621.95,10580.26,10590.84,5707086
2024-03-14,10647.42,10668.14,10584.26,10657.26,2950828
2024-03-15,10704.61,10710.74,10572.12,10662.76,5694952
2024-03-18,10647.85,10668.41,10556.59,10735.49,4027296
2024-03-19,10638.26,10665.91,10565.2,10583.83,7606977
2024-03-20,10602.89,10628.04,10593.36,10603.96,4604864
2024-03-21,10590.5,10629.85,10521.12,10531.64,3315207
2024-03-22,10622.13,10661.56,10599.49,10610.09,5935013
2024-03-25,10604.89,10620.79,10532.39,10631.87,4364249
2024-03-26,10597.68,10652.14,10483.61,10684.65,6026729
2024-03-27,10645.18,10706.31,10628.56,10690.4,4770717
2024-03-28,10709.87,10842.04,10671.81,10682.48,6238885
2024-03-29,10758.0,10787.58,10676.09,10742.57,3322214
2024-04-01,10771.58,10873.47,10748.95,10759.7,5190237
2024-04-02,10743.14,10756.43,10741.46,10752.2,5940315
2024-04-03,10750.0,10824.39,10581.37,10824.93,4770109
2024-04-04,10889.27,11029.66,10878.19,10945.5,3517995
2024-04-05,10938.73,10953.97,10924.58,10992.97,5839742
2024-04-08,11003.94,11097.2,10931.66,10942.59,4576639
2024-04-09,10990.88,11080.35,10963.38,11140.82,4550183
2024-04-10,11162.36,11173.27,11142.3,11153.44,6000598
2024-04-11,11081.06,11109.24,11058.06,11167.18,7239428
2024-04-12,11148.84,11264.3,11097.41,11359.57,6226200
2024-04-15,11315.99,11340.31,11311.93,11418.49,4665092
2024-04-16,11403.75,11513.04,11395.87,11539.11,4661972
2024-04-17,11619.89,11675.06,11569.93,11871.38,4332580
2024-04-18,11951.21,12025.82,11938.27,11950.21,4971022
2024-04-19,11955.31,12052.99,11822.38,11844.25,6201772
2024-04-22,11882.32,11971.61,11840.84,11852.69,4766866
2024-04-23,11795.15,11811.88,11714.24,11849.08,6722136
2024-04-24,11866.09,11973.93,11656.7,11894.37,4679110
2024-04-25,11845.57,11986.58,11784.64,11816.86,5998816
2024-04-26,11826.23,11959.35,11740.5,11975.65,5070948
2024-04-29,12010.59,12047.29,11920.49,12063.83,3980832
2024-04-30,12063.22,12083.45,12021.92,12033.94,4955972
2024-05-01,12053.92,12056.71,11940.27,12188.16,4988778
2024-05-02,12199.25,12224.5,12164.81,12176.97,4547710
2024-05-03,12101.05,12209.33,12095.9,12108.0,6345195
2024-05-06,12129.47,12225.3,12123.45,12135.58,2383200
2024-05-07,12100.39,12115.94,12090.66,12102.75,6727498
2024-05-08,12097.56,12100.74,12063.63,12075.69,5684533
2024-05-09,12057.07,12132.75,12008.68,12312.49,6087244
2024-05-10,12360.21,12405.26,12221.99,12621.78,8081772
2024-05-13,12703.57,12733.43,12600.89,12613.49,2474401
2024-05-14,12607.8,12749.51,12595.3,12664.95,7063395
2024-05-15,12643.45,12823.61,12467.14,12624.04,4133698
2024-05-16,12661.01,12691.81,12558.51,12891.91,6824671
2024-05-17,12900.33,13014.37,12789.3,12923.57,4250193
2024-05-20,12905.05,12997.37,12838.82,13157.91,3514065
2024-05-21,13138.95,13208.75,13097.74,13424.76,5630805
2024-05-22,13528.97,13580.11,13428.38,13471.75,5021430
2024-05-23,13523.29,13675.98,13454.26,13511.6,7066002
2024-05-24,13387.21,13520.49,13323.34,13393.87,5908270
